Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
NateBige,@NateBige,May 29,"Day 41 of tweeting until 
@JordanShipp15
 commits to catching Dimes from 
@iamjadyndavis
 side by side with your boy 
@ChanningGoodwin
 in the Big House! 

#Family | #GoBlue | #Born2Play4Michigan | BF",2.0,6,67,family
Wooody.vet Ⓥ,@vetwooody,May 30,"Minted this 1/1 unique gold nugget yesterday  a new member to the #vefam!
Looks like his older brother 
He took his time and it was not an easy birth but babymama is one tough cookie 
Stay safe and remember what’s really important! #familyfirst 
#Blessed #newborn",21.0,4,67,family
Louzival 2011 Founder Family #TeamlouziGroup,@louzival2011,May 29,"GAIN WITH
#TEAMSTALLION #family 
@BaronSnow3
 @oh_laa_laa
@EazvrBGDLG5QgDt
 @NlHILIST
 @Rcj_63
 @FLOWI112
 @wa_291
@Soraya123455
 @kn_jui
 @Angel24629683
 @1redroc
@Reina_dream8
 @Gulm54
@FlorMeninnaa
 @Wrix2
 @UFOSightings101
 @Wrix2
 @bir_nesli
 @Marce09777570
@ammt409062691
@1TGQ2",28.0,26,55,family
ForeverBlue,@azzul0815,May 29,Smoked brisket sandwich with sides so good #familytime,3.0,,13,family
JustmeTracey,@justme_tracey,May 30,"Just Evie and Skylar enjoy  your day. 
SMILE   ⚘
#LoveOfMyLife #CatsOnTwitter
#DogsOfTwitter 
#Family",,1,8,family
Tyler Joseph saves my life ⊬,@QuocDuyclique21,May 30,"Tyler singing Baby Shark to Rosie can make anyone’s day  so adorable! 
#tylerjoseph #twentyonepilots #family #babyshark",,6,23,family
Carlos PenaVega,@TheCarlosPena,May 28, 3 months down - 6 more to go!  Could you live out of one bag for 9 months? #travel #family #penavega,21.0,40,353,family
☆•᭄•☆◉ᴅʸᵉˡˡᵉⁿ_ǫᵘᵉᵉⁿ◉☆•᭄°☆,@DyeLLEn_QuEEn,May 29,"Follow my friends
@italianostyle2
@Aroly_YO
@MarEthr
@ME_1b
@ganseykid
@DianeElQueen
@lovecelticwoman
@itijv
@Ldovyka
@Spirited_1o
@JennyDazze
@OdriSeva
@SmileMom_
@oh_laa_laa
@MagDivina
@ElBlondyRD
@khalidaajzi
@88YCKS
@Iva_LaRosa
@DyeLLEn_QuEEn
#TEAMSTALLION 
 #family !!!",1.0,16,25,family
DPR,@DellParkRangers,May 30,Our Thoughts Tonight Are With Our Young CB Robbie & His Family With The Loss Of His Dad…. Robbie Want Be At The Cup Final Tomorrow Night But We Will Do All We Can To Bring That Trophy Home  #family,2.0,6,37,family
Neli.M❥,@prncsss_neli,May 28,Last night with my cousins #primas #familytime,1.0,,46,family
RizzotheBoss.Eth TheMetaffice,@RasanNunes,May 30,These lamb burgers are fire.  I'm the first in web 3 to do it. Lesssss gooooo #TheMetaOffice #TheFirst #Lamb #burgers #NFTCommunity #MusicNFTs #music #MemorialDay #familytime,1.0,4,16,family
JΛ,@qtmongj,May 29,"At this moment, I must be watching tvN Drama #Family on the live streaming platform and now my weekdays will be empty without them anymore </3 I miss you #FamilyTheUnbreableBond #패밀리  || #JangNaRa #장나라 #張娜拉 #JangHyuk #장혁 #張赫 #ChaeJungAn #채정안 #KimNamHee #김남희",,,15,family
North Hunterdon Lions Baseball,@NHLionsBaseball,May 31,Wow!!!!! What a great team win against the #1 team in the state at Cranford!!!! Chris Sand was lights out throwing a 2 hitter complete game. Wyatt Demeo had 3 hits. We are so proud of these guys!!!     #DEFENSE   #entersandman           #FAMILY,2.0,16,97,family
NateBige,@NateBige,May 29,"Day 17 #WEWANTBOO 
@boo_Carter6
 ake That ove! Come help Oden create that NO FLY ZONE! 

#GoBlue | #Family | #Born2Play4Michigan | BF",1.0,5,28,family
NateBige,@NateBige,May 29,"Day 40 of tweeting until 
@JBeasley_2024
 commits to leading our front 7 to shutting down that run game 
@UMichFootball
 ! IT’S TIME

#Family | #GoBlue | #Born2Play4Michigan | BF",1.0,5,40,family
Hu_Myn,@hu_myn,May 28,"Who’s a Handsome Boi?

#dogsoftwitter #dogs #bordercollie #goodboi #husband #family #pets #paws #kc #kcmo #kansascity #missouri #recoverybunker",2.0,3,42,family
Thomas Pearson,@Coach_TPearson,May 30,"Love my job. But the best title is currently have is… DAD

#PearsonBoys #FamilyFirst #FOE ",,5,95,family
#HiMyNameIs ClaraCatSnuggler,@ClaraJayIsHere,May 29,"This was last month. 
Such a glorious day for so many reasons..
  #family #morrisdancing #Gloucestershire",3.0,5,10,family
Alicia Stella,@AliciaStella,May 28,"Making everyone ride this with me today, just in case. #family",22.0,5,289,family
Deegall Mckillen,@DeegallMckillen,May 30,A lovely birthday today started off yesterday overnight in the Dunadry hotel home for a party with children grandchildren lots of presents  and a cake #Family,29.0,1,59,family
SR,@least_Im_awake,May 29,"#TheMACHINEmovie #familytime all right there and the added 
@AMCTheatres
 dine in. Can't get any better than that. Well you can. Add #AMCGORILLAZ",,9,30,family
Andrew/Andy,@BUSAPAR3,May 29,May Bank Holiday 2023 - The Lads  beer in the  so lucky! #maybankholiday #beer #friends #family #memories,2.0,1,28,family
Janet Lore,@ScanetJanet,May 29,OK. Time cleanse. My amazing grandson played goalie and won MPV of Candy  Cup tournament Allstars game. #family #HockeyTwitter #Grandma #yyc,5.0,2,39,family
《CHIARA》,@chiara_lez,May 30,"Follow my friends
@italianostyle2
@Luisa1E
@MarEthr
@ME_1b
@kittymayo7101
@chiara_lez
@itijv
@PriSilSt
@Even1508
@AMARALL_82
@NlHILIST
@Patris_7
@yorlyx
@Sprecher58
@caitorosales
@HD_B358
Share the Stallion Love
& Gain with
 #TEAMSTALLION #family !!!",5.0,15,25,family
NateBige,@NateBige,May 28,"Day 21 of Tweeting until 
@AaronScottJr1
 commits to THE university of Michigan! 
#NoFlyZone 

#Family | #GoBlue | #Born2Play4Michigan | BF",3.0,7,96,family
Ellie Japan,@EllieJapan2022,May 31,"Look, the rainy season starts in Japan!

#rainydays #humidity #presummer #familytime #roadside #violet #white #Japan #Tokyo",2.0,2,43,family
HNS,@HNS_CFF,May 29,"His heroics paved the way for #Croatia's historic silver at the 2018 
@FIFAWorldCup
: we have definitely enjoyed the ride! 
@SubasicDanijel
, thank you! #HvalaSuba 

#Family #Vatreni",14.0,50,469,family
Mary Ann Falcosky,@CoachMaryAnn_MA,May 28,"Congratulations to these young ladies who have graduated with undergrad and master's degrees...Laura, Ayanna, Amanda, Kiera, Myah!  Super proud of all you have accomplished as Toreros.  Can't wait to see how your bright futures' unfold!  #Toreros #family",2.0,3,25,family
Grace N,@Grace_1_G,May 28,"@zan1a_
 looks small next to her big brother 
@JaydenSocka
 #family ",1.0,4,24,family
Benzy,@Benzy_Wahala,May 28,"They said I should use my beauty and sell my music. Oya see me 

https://fanlink.to/benzy_wahala_family…
Listen and share 
#family #love #newmusic 
@DONJAZZY
 @mreazi",1.0,6,14,family
OBT imaging,@OurBestTimes,May 31,"Remember The Day, The Tide Was In...
#visitscotland #Aberdeenshire #pictures #photography #home #art  #family #sea #AYearForArt #BuyIntoArt #Scottish #landscape 
10% OFF 
At
https://shar.es/afRnca
https://shar.es/afRnck
https://shar.es/afRnc8
& Pennan 
https://shar.es/afRnGt",3.0,71,99,family
Hoop Dreams Select WI,@WiHoop,May 31,"Great game by Brandon Schlueter #34. Finished this game against PGC with 13pts 9rebs 3ast 3stl all while playing up a division(including the game winning shot and steal in OT!
#hoopdreams #family #hardwork #Greenfield 
@HustlinHawksBB
 @PHCircuit
 @PrepHoops_WI
 @PrepHoops_WI",1.0,4,11,family
Penelope,@Penellopeism,May 29,"GM and have a pretty ducking day
#Family #Web3",7.0,,17,family
Addison Halpern,@AddisonHalpern,May 28,"My pen from the NSG last night - but the celebration is for us all ⁦
@PDAGirlsSoccer
⁩   When one succeeds we all succeed #family",,3,55,family
Ava Smith2024,@Ava_Smith2024,May 30,"Thank you so much for the hospitality and showing me around Wallace State  
@carsonowens12
 @laurenstewart40
 @JadaATerry
  #Family #championshipculture ",,2,47,family
K.T.Renner,@K_T_Renner,May 28,"Jeremy with his family at lake Tahoe 
: IG Krystal Mitchell
#jeremyrenner #laketahoe #familytime
@JeremyRenner",13.0,8,100,family
KatShirt,@KatShirt,May 30,"Stop. Slow down. 
The world will spin without you.

Put your health and well being  

First.

#Wellness #Yoga #Walking #CleanEating #Fitness #Calm #Meditation #Family #Friends #Love #Life #Positivity #Inspiration #writersoftwitter #CatsOnTwitter
#authorscommunity #Stress",,7,33,family
"The Bear King, Here!",@sirbearhere,May 30,"Ever see a Horse do burnouts in the Frontier??
#RedDeadRedemption2 #fastandfurious    #family #tiktok",1.0,,2,family
Donna Waldron,@DonnaWaldron21,May 28,"A huge thanks to all involved with the Leeds United Foundation, Girls Regional Talent Club and Leeds Beckett University. Ruby's journey began in the U10's RTC. She's now graduated from the under 16's. Memories we'll treasure forever.
@LeedsunitedRTC
  @leedsbeckett
 #family 
@LUFC",3.0,1,49,family
Mercaz Daf Yomi,@MercazDafYomi,May 29,"The Pitfall of Wealth

Truly inspiring tale by R’ Eli Stefansky 

More at: http://YouTube.com/@MercazDafYomi

 #EliClassics #inspiration #EliStefansky #DafYomi  #WealthandBalance #PrioritiesInLife #ReflectionsOnSuccess #FindingMeaning #FamilyMatters #WorkLifeBalance",4.0,11,49,family
Coach Juan,@CoachJuanG,May 30,We still have room at our Overnight ID Camp In July! Register today! #GeauxColonels #CollegeSoccer #D1Soccer #Family #Futbol,,3,18,family
NateBige,@NateBige,May 28,"Day 47 until 
@Aaron7Chiles
 commits to helping lead our D to being one of the best in the nation! 

#family | #GoBlue | #Born2Play4Michigan | BF",2.0,5,93,family
Petals of Support,@PetalsofSupport,May 30,"New Solo Episode 

Many feelings happen when their decision affects you, a Mama D story, and changes. 

“When Times are A’Changing”

Links in comments 

#podcast #advice #support #changes #life #lifelessons #career #friendship #relationship #family",1.0,22,23,family
VeraDayAuthor,@VeraDayAuthor,May 28,"#authorscommunity #WritingCommunity #family #rest #Bible #Verse 
I haven't written in several days. My 90yo mother needed help settling into a lovely assisted living home. I'm glad to have helped, but it was exhausting. I  slept in this morning, bliss!",4.0,6,24,family
ＧＲＥＡＴ ＧＯＯＮＥＲ,@alexAFC__,May 29,"No true Gooners will scroll pass without liking this beautiful family

#GranitXhaka #Family #Arsenal",,1,64,family
Team Legacy,@TeamLegacy68,May 28,Bout that time #family,,5,9,family
MHS Girls Basketball,@MHS_GirlsBB,May 30,Today was day 1 of basketball camp and everyone got after it! Was proud of the push and hard work of day 1! Now it’s about giving that 110% each day to continue to take steps forward ! 1% better everyday! #trusttheprocess #family #thelittlethings #weoverme,,3,26,family
Louzival 2011 Founder Family #TeamlouziGroup,@louzival2011,May 29,"FOLLOW FRIENDS WITH GAIN
#TEAMSTALLION #family 
(())
@italianostyle2
(())
@MarEthr
(())
@esterDmar
(())
@EazvrBGDLG5QgDt
(())
@GoodAdvicePub
(())
@BaronSnow3
(())
@Soraya123455
(())
@1redroc
(())
@BTCryptoMedium
 
(())
@betuls75
 
(())
@75Mahrus
I FOLLOW AND REFER YOU",3.0,11,27,family
Chris Pratt ($0.02) My 2 cents,@Crispyrat,May 28,Those “you have control” smiles today with niece Tia (who normally drives an ambulance) & Yolande (her Mom) this morning! #Summer #Family #WhyIFly #Cessna Created with #AppleClips,2.0,1,47,family
Andrew Montzingo,@mrmontzingo,May 28,What do you think she wants? #dad #family,3.0,,3,family
Elite City,@EliteCityio,May 28,"Gm  It's my birthdayyyy today! Spending it with #family 
What are you up to?   
#CoffeeTime #coffeelovers #SundayFunday #earth2 #ocash #oland #metaverse",19.0,9,55,family
NateBige,@NateBige,May 30,"Day 23 of Tweeting until 
@AaronScottJr1
 commits to THE university of Michigan! 
#NoFlyZone 

#Family | #GoBlue | #Born2Play4Michigan | BF",2.0,6,60,family
THE1LEGBANDIT,@the1legbandit,May 29,"Now here’s a proper chart and don’t tell anyone but we are a little over 1 day old!! 
#SHIBPREME #the1legbandit #success #family",5.0,19,48,family
Gan Jing World,@GanJingWorld,May 30, Four-day-old baby feeds off two-year-old sister's cheek    #GanJingWorld #baby #toddler #kids #family #humor,3.0,6,52,family
NateBige,@NateBige,May 28,"Day 5 of tweeting until 
@jjls_14
 commits to joining his brother 
@Jerodsmith44
 in the Big House creating a lock down DL! 

#GoBlue | #Family | #Born2Play4Michigan | BF",3.0,8,66,family
NateBige,@NateBige,May 28,"Day 6 of Tweeting Until 
@TheDCMayo
 commits to being the next great DE in one of the best defenses in college ! 

#GoBlue | #Family | #Born2Play4Michigan | BF",1.0,5,44,family
NateBige,@NateBige,May 30,"Day 42 of tweeting until 
@BRob_2323
 commits to dominating the Edge in the Big House! We need your work ethic and leadership! 

#Family | #GoBlue | #Born2Play4Michigan | BF",2.0,5,41,family
Nicola Adams,@NicolaAdamsOBE,May 28,"Wow, time flies! Can't believe it's our 5-year anniversary already. And to top it off, we welcomed the adorable Baby Taylor last year! #blessed #anniversary #familylove",17.0,4,244,family
Trinity Trojans Softball (TX),@Trinity_Trojans,May 30,Congrats to our Academic All District award winners. We are very proud of you for this accomplishment.  #Family,,9,14,family
North Hunterdon Lions Baseball,@NHLionsBaseball,May 30,Who’s excited for some playoff baseball!!! Come out and support us as we hit the road and take on Cranford. First pitch at 3pm  Let’s go!!!!       #opportunityisnowhere      #DEFENSE             #family,2.0,4,25,family
John Scarduzio,@JohnScarduzio,May 29,A pic of my Kids when they were young - still one of my favorites & is still my screensaver #Family,2.0,,10,family
NateBige,@NateBige,May 29,"Day 41 of tweeting until 
@BRob_2323
 commits to dominating the Edge in the Big House! We need your work ethic and leadership! 

#Family | #GoBlue | #Born2Play4Michigan | BF",1.0,4,32,family
NateBige,@NateBige,May 30,"Day 41 of tweeting until 
@JBeasley_2024
 commits to leading our front 7 to shutting down that run game 
@UMichFootball
 ! IT’S TIME

#Family | #GoBlue | #Born2Play4Michigan | BF",3.0,8,67,family
Ranchview Wolves Baseball,@WolfPackBSB,May 30,Wolves camp off to a great start. Super proud that our big kids came out to help extend their love for the game. #family,,7,18,family
Gabriel Constans,@GabrielConstans,May 28,"Some favorite scenes from THE LAST CONCEPTION.
#movie #lesbian #India #wlw #family #baby #films
Streaming around the world on multiple platforms!                         
""Brilliant film! Watch ending credits for outtakes.""  

#Trailerhttp://tinyurl.com/y54aub7d",2.0,111,71,family
Lille,@Lille1947,May 28,"My humans having a family dinner is the best!  I get to play with my sister and cousin! Good Times!
#dogsoftwitter #family #GoodTimes #playtime",7.0,4,65,family
Ranchview Wolves Baseball,@WolfPackBSB,May 30,Finishing the baseball part of camp with a super competitive game of kickball. #family,,5,12,family
Bangalore Times,@BangaloreTimes1,May 29,"#Raghavendrarajkumar gets a tattoo in the memory of his brother, actor #PuneethRajkumar. Can you guess who ‘Toto’ and ‘Nukki’ are? #Tattoo #PRK #Puneeth #Puneethrajkumar #Rajkumar #Kannada #films #movies #Inked #Drraj #family #Familia #Puneethfans",5.0,35,207,family
Anuradha Kurup,@anuradhakurup,May 28,"36 Years 
 #Weddinganniversary 
This is  not just a photograph....this is a momentary image  capture: of a lifetime ..two individuals..  living one life..  #family 

#BlessedAndGrateful",89.0,7,178,family
Brayden “BT” Thompson,@BraydenT34,May 30,"Appreciation the visit from 
@RFootball
 and a big thanks to 
@Coach_Hewitt86
 for showing me around the facilities. 
@coach_mcdonnell
 @MJ_NFLDraft
 #CHOP #Family #FTC",,8,67,family
Matt Doherty,@DohertyMatt,May 28,"Quality family time recharges my soul! 

What recharges YOUR soul?

#family #qualitytime #recharge #workhardplayhard",8.0,7,224,family
NateBige,@NateBige,May 30,"Day 49 until 
@Aaron7Chiles
 commits to helping lead our D to being one of the best in the nation! 

#family | #GoBlue | #Born2Play4Michigan | BF",2.0,5,40,family
Louzival 2011 Founder Family #TeamlouziGroup,@louzival2011,May 29,"FOLLOW TOP FRIEND 
Thank dear friend Soraya 
@Soraya123455
⚘
I FOLLOWBACK 


#TEAMSTALLION #family  
I FOLLOW AND REFER YOU ",2.0,4,9,family
Ursinus Basketball,@UrsinusMBB,May 30,"Please join us in welcoming 
@Tom_Primosch
 to our Ursinus Basketball Family! 

Tom comes to us from the University of Portland where he recently served as an Operations Assistant. Welcome to Collegeville, Coach Primosch

#𝙁𝘼𝙈𝙄𝙇𝙔 // #upthebears // #d3hoops",,9,37,family
Isabel Hernando,@mabelm8088,May 30,Unforgettable and special moments!!Bolum.2 #SerenaySarikaya #KivancTatlitug #ALEI #DevinVAslan #Family ,,5,11,family
Omaha North Football,@OPS_VikingsFB,May 28,Come celebrate the graduation of Tre! Congrats Tre! #Family,,4,38,family
Bobby Nicholson,@CoachNic2110,May 29,Proud of these young men and Baseball Coaching staff! Fun group to watch and June HS Baseball is what it’s all about! Not done yet and gonna be another Great Week to be a Stephenville Yellowjacket! #Ontothenext! #FAMILY!,,5,23,family
